new-york-mtabc,average_response_time,130,8472.775,300,5383.67,500,5319.87,1000,5832.52,3000,6112.33,5000,6356.36,10000,6970.84,20000,8034.58,30000,8497.13
new-york-mtabc,response_time_p10,130,1940.5,300,1457,500,1405,1000,1534,3000,1471,5000,1821,10000,2328,20000,2775,30000,2792
new-york-mtabc,response_time_p50,130,7795,300,5323,500,5288,1000,5457,3000,5821,5000,5828,10000,6902,20000,7402,30000,8674
new-york-mtabc,response_time_p75,130,11299.5,300,7530,500,7986,1000,8786,3000,8720,5000,8427,10000,9331,20000,10684,30000,11091
new-york-mtabc,response_time_p90,130,16512.5,300,9609,500,9485,1000,10937,3000,10960,5000,11550,10000,12040,20000,14335,30000,13367
new-york-mtabc,average_connection_response_time,130,0.3562663359703931,300,0.2539298859880235,500,0.2505097051167238,1000,0.2721905989604505,3000,0.28826496428383175,5000,0.30658033349856895,10000,0.3503596123183261,20000,0.41870306402619606,30000,0.46390961563796956
new-york-mtabc,connection_response_time_p90,130,0.620870265914585,300,0.47444329978603694,500,0.5216736666930819,1000,0.5414350355526826,3000,0.5368403855579154,5000,0.5632288010868335,10000,0.64768,20000,0.7625460405156538,30000,0.95152
new-york-mtabc,average_pages_fetched,130,460.17,300,194.01,500,117.11,1000,58.95,3000,21.01,5000,13.35,10000,7.62,20000,4.86,30000,3.75
new-york-mtabc,pages_fetched_p90,130,945,300,392,500,240,1000,116,3000,42,5000,24,10000,13,20000,8,30000,6
new-york-mtabc,average_bytes_transferred,130,28394339.31,300,28099359.33,500,28135924.29,1000,28547307.38,3000,30556395.39,5000,32348181.01,10000,36760924.26,20000,46365960.81,30000,53465887.58
new-york-mtabc,bytes_transferred_p90,130,57335268,300,56450874,500,56454626,1000,55987363,3000,61041368,5000,58153565,10000,62954732,20000,77641013,30000,87247577
new-york-mtabc,average_scanned_connections,130,28223.41,300,28223.41,500,28223.41,1000,28223.41,3000,28223.41,5000,28223.41,10000,28223.41,20000,28223.41,30000,28223.41
new-york-mtabc,scanned_connections_p90,130,57204,300,57204,500,57204,1000,57204,3000,57204,5000,57204,10000,57204,20000,57204,30000,57204
new-york-mtabc,scanned_connections_std_deviation,130,24255.494601469167,300,24255.494601469167,500,24255.494601469167,1000,24255.494601469167,3000,24255.494601469167,5000,24255.494601469167,10000,24255.494601469167,20000,24255.494601469167,30000,24255.494601469167
