deutsche-bahn,average_response_time,21,1240.1,50,442.275,100,293.87,300,194.305,500,189.86,1000,182.15,3000,223.1919191919192,5000,234.25
deutsche-bahn,response_time_p10,21,543,50,192,100,130,300,104,500,105,1000,94,3000,91,5000,138
deutsche-bahn,response_time_p50,21,1123,50,405,100,267.5,300,178.5,500,182,1000,181.5,3000,223,5000,266
deutsche-bahn,response_time_p75,21,1702,50,601,100,392.5,300,267,500,249.5,1000,233.5,3000,301.5,5000,295.5
deutsche-bahn,response_time_p90,21,2133,50,763,100,506.5,300,330.5,500,315.5,1000,279.5,3000,327.5,5000,315.5
deutsche-bahn,average_connection_response_time,21,0.4169830638465745,50,0.1493960746806226,100,0.09998246842839739,300,0.06713792142403752,500,0.06673948397385816,1000,0.06536101455538876,3000,0.08189316791034111,5000,0.08887779100620725
deutsche-bahn,connection_response_time_p90,21,0.42958579881656805,50,0.15403665180782566,100,0.10707364341085271,300,0.0774390243902439,500,0.0776566757493188,1000,0.0820677570093458,3000,0.1261373035566584,5000,0.1437007874015748
deutsche-bahn,average_pages_fetched,21,340.26,50,131.33,100,63.91,300,21.83,500,13.99,1000,7.68,3000,3.707070707070707,5000,2.5520833333333335
deutsche-bahn,pages_fetched_p90,21,600,50,230,100,112,300,38,500,24,1000,12,3000,6,5000,4
deutsche-bahn,average_bytes_transferred,21,2961663.4,50,2616947.16,100,2551158.59,300,2607857.65,500,2749714.08,1000,2978146.65,3000,3768985.6565656564,5000,3639588.9791666665
deutsche-bahn,bytes_transferred_p90,21,5211868,50,4580090,100,4423235,300,4482540,500,4451781,1000,4530937,3000,5587763,5000,5184490
deutsche-bahn,average_scanned_connections,21,2975.98,50,2975.98,100,2975.98,300,2975.98,500,2975.98,1000,2975.98,3000,2990.757575757576,5000,3034.84375
deutsche-bahn,scanned_connections_p90,21,5255,50,5255,100,5255,300,5255,500,5255,1000,5255,3000,5255,5000,5255
deutsche-bahn,scanned_connections_std_deviation,21,1425.7743789253614,50,1425.7743789253614,100,1425.7743789253614,300,1425.7743789253614,500,1425.7743789253614,1000,1425.7743789253614,3000,1425.3170059650283,5000,1424.3672522688582
